smile,osmb,med1,med2,fexo,adip,siga,zale,pdop,rano
O=C1CC2C=CCC3=CC=CC(=C32)CN1CC4=CC=C(F)C=C4,8.7808074575078e-05,0.0628694613461931,0.1283881477532738,0.0001932528579528,0.1300650237557222,1.6267686989543965e-13,0.2977850686411406,0.2311603653393392,0.0386198828969315
CC1CCC2(C)C(C(=O)O)=CCC(O)C2C1(C)CCC=3C=COC=3,0.0711186897428944,0.1800205749557739,0.0872816145804978,0.2989801778671113,0.3549426037664455,6.0598494782900205e-09,8.563918306173241e-05,0.1384647914038804,0.1678704164457251
CCCCOC(=O)N1CC2(CC(C(=O)NCC(NS(=O)(=O)C3=C(C)C=C(C)C=C3C)C(=O)O)=NO2)CC1CNC4=NC5=CC=CC=C5[NH1]4,0.4451793326225606,0.061803800061668,0.152040767093919,0.5764508418794771,0.0083071929604892,0.0,5.812717244670702e-31,0.1493303844337236,0.0860752742599787
COC1=CC(C2=NC(C3=CC=NC(C#N)=C3)=N[NH1]2)=CC=N1,0.6757153705498348,0.0159800693025148,0.1044913053021676,0.4576313823441005,0.3621429841700741,0.0061198284126478,0.0021374914738861,0.0456298288465261,0.0177228222325039
CC12CC=3C=NN(C4=CC=C(F)C=C4)C=3C=C1CCC25OCC(C6=CC=CC=C6)O5,0.0005026637885111,0.0680643028770996,0.1162825636773829,0.0041164353862303,4.318443560988616e-05,2.6331497747166062e-20,0.0017136327572153,0.0789464751494847,0.1603626258208482
NC1=NC=NC2=C1N=CN2CC#CC3=C[NH1]C=N3,0.6417667951777708,0.0,0.0676664952450958,0.3662919106717238,0.3040344960525301,8.099801179347678e-08,2.0129193301359e-05,0.0471021358390488,0.0013113770371937
CC1CN(C(=O)COC(=O)C2=CC(Cl)=CC=C2[N+1](=O)[O-1])CC(C)O1,0.5882562244150427,0.0804597701149425,0.1065932748621937,0.5388894904277262,0.1617319993605484,0.0154653876080253,0.0719484878119036,0.1390453591132932,0.0291796243433872
CN1C(C(=O)NC2=NC=CS2)=C(O)C3=C(C=CC4=CC=CC=C34)S1(=O)=O,0.5276180150400733,0.0246182981958665,0.1331227869615375,0.5158945105656603,0.1484295293331257,0.0031364389423836,0.1314574164582334,0.0949860632712724,0.0622361687306148
O=C(C1=NN(C2CCC(F)(F)CC2)C3=C1CS(=O)(=O)C4=CC=CC=C43)N5CCOCC5,0.2761977334382981,0.0671156055214024,0.1240347345892084,0.5328986585899282,0.0068022575147445,0.001047168386759,0.0047376181439863,0.3107277331329326,0.0894346363102208
CN1C=NC([N+1](=O)[O-1])=C1C(=O)NC2=CC=CC([N+1](=O)[O-1])=C2,0.6951581212648739,0.0206211137695589,0.1063518307765047,0.4765898843210438,0.1354641903956197,2.0668178082451587e-09,8.715703733630331e-05,0.2581988897471611,0.012092305515004
COC1=CC=C(NC(=O)COC(=O)CC23CC4CC(CC(C4)C2)C3)C(C(N)=O)=C1,0.4627453559224221,0.0776699029126213,0.0943178988247892,0.5706835528895724,0.0075321079590671,1.0689011360056937e-06,1.2059643841644732e-05,0.1586778413841912,0.0813251667400062
CC(=O)NC(C)C(=O)O,0.1357892195810743,0.0824225591744733,0.0263446920518338,0.1170704320544287,3.659097317941264e-05,2.8144449745274205e-12,6.436636282105484e-10,0.007710322515899,0.0003492242856063
CCCC(NC(=O)C1CC(OC(=O)N2CC3=CC=CC=C3C2)CN1C(=O)C(NC(=O)C(N=S(C)C(=O)NC)CC(C)(C)C)C(C)=O)CC=O,0.4585739337744101,0.0622090752241799,0.0980123752533895,0.5358916092541746,0.3922322702763681,0.0,0.0,0.1616085869050638,0.0573482479254277
NC(=O)CSC1OC(CO)C(O)C(O)C1O,0.6150812582325922,0.0468601297596277,0.0218582498493987,0.3734503955464304,0.0045789097221835,2.7306303855641536e-43,4.00966682333048e-05,0.0053879884671677,1.719744629234024e-06
COC1=C(C)C(=O)C2C(C)C(C3=CC=C(OC)C(OC)=C3)C2C1=O,0.0790103243896794,0.0804597701149425,0.1335034725206114,0.1261097557532753,0.4281744192888376,0.0032392301737198,0.0296063494933517,0.0979320650411525,0.0420688973926075
CN1C(=O)C=C(N=NC2=CC=C(Cl)C(Cl)=C2)[NH1]C1=O,0.2670695536833497,0.0254823595718812,0.1353555290848171,0.3505783797944253,0.1528924274685738,0.003245346937192,2.235498305910349e-05,0.1833396994056422,0.0477325590874919
CC=1C(OC2=CC=CC=C2C=O)=NO[N+1]=1[O-1],0.406544249947177,0.0240585817932152,0.1018572089743888,0.3811899068519176,0.15304709865377,0.001070073949369,2.436018945309324e-06,0.1629376339780705,0.0078216351109011
CC1=N[NH1]C(C)=C1NC(=O)C2=CC=NC=C2,0.2256324892463993,0.0398409536444797,0.0918719885363666,0.2172279466283345,0.1480250884469835,0.0352302293026813,0.0005652692398715,0.2335496832484568,0.0134862825734154
CS(=O)(=O)CCC(C(=O)NC1=CC=CC(C(F)(F)F)=C1)N2CC3=CC=CC=C3C2=O,0.3137746238987101,0.0361976868969224,0.138657194282852,0.5361406651544062,0.4007292622280526,0.0031492495083775,0.1203844072346409,0.304724700110022,0.0598350848712204
COCCNC(=O)C=CC=C(C1=CC=2SC(C1(C(=O)NCC=NN=C(C)O)P(=O)(O)CCOCF)C=2C=N)C=C,0.4676627672251787,0.0365605664738054,0.0431207687878014,0.625311200332602,0.3651483716701107,1.7890790439327698e-31,7.653826542426743e-14,0.0060864565039528,0.0510345153601259
O=CC1=CN(C2=CC=CC=C2)N=N1,0.0228733468444452,0.0,0.0918542344342878,0.0227865805635169,0.1313339808661738,2.134710325786911e-06,7.1960872245117e-08,0.1367171854049326,0.0028785950855841
C1=CC=C(N2C=CC=N2)C(C3CC4=NC=CN4C3)=C1,0.0031862611700642,0.0472350167720946,0.1051572859465053,0.00420232269573,0.1354641903956197,2.678685666659384e-05,0.0430606796004296,0.066073098141038,0.0130337923700623
CC(=O)OC(C)(C)CCC(=O)C(C)(O)C1C(O)CC2(C)CCC3=C4C(C)=C(OC5OC(CO)C(O)C(O)C5O)C(=O)CC4C(=O)C3(C)CC12C,0.5087260063842841,0.0975081021127405,0.0783454674887102,0.5217944459201347,0.006282212310798,0.0,0.0,0.0065471115097328,0.0143491266339088
CCC(C)C(NC(=O)OCC1=CC=CC=C1)C(=O)NC(CC(C)C)C(=O)NC(CC(F)F)C(=O)C2=NN=N[NH1]2,0.5441245917604833,0.0419713852695441,0.0873098369200608,0.4869220640119411,0.1623699978903878,8.348177363656891e-26,1.8837734581817478e-15,0.3852104577684691,0.0412510493355136
CCOC(=O)CN1CCS(=O)(=O)CC1,0.1234502287170119,0.0715564651235153,0.072746170290987,0.1283775526094939,0.0062516417531718,6.491732554674468e-13,5.775971363664784e-05,0.0081458728862914,0.0002346470350205
CC(CO)(CO)N1C=C(C(=O)C2=CN=CC(NC(=O)C3=CC=CC(OC(F)(F)F)=C3)=C2)C4=CN=CN=C41,0.4972323236975149,0.0189151196964383,0.1029561386334949,0.5597838620077513,0.1408054970165476,6.964484166461136e-12,0.0017385237312073,0.005204521542757,0.0480354338753446
CN1CCN(C(=O)NC(CC2=CC=CN=C2)C(=O)NC(C=CS(=O)(=O)C3=CC=CC=C3)CCC4=CC=CC=C4)CC1,0.4638567313677743,0.0387085496112382,0.1398661341876158,0.6659762639539747,0.1345256851596994,1.7568012810044578e-14,1.4468113417017414e-20,0.1300650237557222,0.0922402529500518
O=P(O)(O)C(O)(CCC1=CC=CC=C1)P(=O)(O)O,0.6794941872208119,0.0189831599150499,0.0808658032275375,0.4448434731465622,0.0067944522826675,2.3144600715183207e-12,9.41037536628408e-05,0.0773840220515622,0.0030540033122594
COC1=NC(N2CCN(C)CC2)=CC=C1SC3=NC(N)=CC(NC(=O)C4CC4)=N3,0.7511341460365153,0.0827842178653892,0.145810130442287,0.5421062294223606,0.1395446259229392,6.528748400479112e-05,0.0008533885174384,0.3417430630867044,0.0194433360598756
O=CC(Cl)=C(OCCN)N=CC1=CC=CC=C1,0.1395937099171541,0.0,0.0719529028669703,0.1788999378439945,0.0089282636485945,0.0328252613571471,0.0028014813909084,0.0919698602928605,0.0125605094472595
O=C(O)C1=CC(C2=CC=CN=C2)=NN1C3=CC=CC=N3,0.4136869377029219,0.0165407923394712,0.1017279896488456,0.4472008797026008,0.3666793988112845,0.082479592150679,0.0026830335036289,0.0812509762002482,0.0227181264916063
OC(=NC1CCC(O)CC1)C=2C=NN3C=CC(=NC4CCC5=CC=CC=C54)[NH1]C=23,0.4763841586987626,0.0730881682755857,0.1105619958544084,0.636167432289743,0.0068737367894805,0.0001505902181923,0.0010383265136776,0.1155115372968437,0.0736229975044027
CC(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCCC[N+1](C)(C)C)C(=O)NC(CO)C(N)=O)C(C)C,0.6500593260343691,0.0391801954984689,0.0623429200159357,0.5046577201131206,0.0068258356010913,0.0,0.0,0.1296970880150321,0.0007790551042445
CCC(CO)NC1=NC(NCC2=CC=CC(O)=C2O)=C3N=CN(C(C)C)C3=N1,0.519036499735576,0.0521387245906701,0.1036879111087634,0.5527377177556578,0.3849001794597505,8.234873514218816e-09,0.0005449186469365,0.1137385638102459,0.0538872061653087
CN1C=CN=C1COC2=CC=C(CO)C=C2,0.0215109619838829,0.0273972602739726,0.1059695604761605,0.0236631056656678,0.1318427602989055,0.0005198624938431,0.0050740606355578,0.2324952774876385,0.0062925042477929
CC1=CC(N=S2(=O)CCC2)=CC3=NC=NC(NC4=CC=C(F)C=C4OC(C)C(O)=NCC#N)=C13,0.1633849071131822,0.0642350531810828,0.1130223946264861,0.5387808921648791,0.1296392778548099,3.41327775772022e-18,0.0007902197577771,0.115947843051403,0.3339726244534049
CCCCCCCC(=O)NC(CC1=CC=CC=C1)C(=O)NC2C=CCCNC(=O)C=CC(C(C)C)NC2=O,0.3418128425143372,0.0789697440317552,0.1104157650993139,0.6414714764218883,0.159125092075827,1.022762519849642e-19,7.377195650069714e-29,0.1452281411157618,0.123017553161314
CN(C)CCC(C#N)CCN(C1=C(Cl)C=NC=C1C2=CC=C3C(=C2)CS(=O)(=O)N3C)CCC,0.1143529215099678,0.0478364873234939,0.1177387596584293,0.5416434533824872,0.4181210050035454,5.133144882449534e-13,1.0187199423840323e-09,0.3075623426146228,0.2673930744723849
CCN1C(=O)CCC1C(=O)NCC2=CC=C(Br)C=C2F,0.0229989051611946,0.0816224551407956,0.1214606857829039,0.03337567795685,0.1461804669991744,0.0043614884891544,0.0770533051405994,0.1352351721584715,0.0216457250134667
CC1=CC=CN=C1NC(=O)C2=CC=C([N+1](=O)[O-1])O2,0.6074426320384513,0.0224960635332923,0.0941192091185013,0.4713552368723754,0.144621757919893,0.0024251088623404,5.3862701769251326e-05,0.2284160962880642,0.0294350783362384
COC(=O)CN(C1=CC=CC(F)=C1)S(C)(=O)=O,0.1311480724006778,0.0398409536444797,0.1023220340773096,0.1416388740368485,0.0078664766975121,0.000134447990021,0.0002607264724665,0.1066927438050482,0.0035392443454928
COC1=CC=C(C=NCCN2C([N+1](=O)[O-1])=CN=C2)CC=C1,0.3790361876670229,0.0328909111329998,0.0773136734270942,0.4829879780155287,0.1191149716381385,0.2000327935083954,0.0745552302704934,0.0874064930163754,0.0346691653219063
O=C(CSC=NC(=O)NC1=C(Cl)C=CC(Cl)=C1)NC2=CC=C3C(=C2)OCCO3,0.1196305620245386,0.0266844622419983,0.1174297531189859,0.4931824505398985,0.4036867138796656,2.447462871028239e-11,0.2355289451132702,0.2663118206456537,0.3153917073567071
O=P(Cl)(Cl)Cl,5.25579300810764e-05,0.0,0.0082655919891561,0.0,1.893019980299927e-05,1.4558850203152616e-17,4.989943525982277e-23,0.0020477506803274,0.0
CC(=O)N1CCN(CCNC=C2C(=O)NC(=S)N(C3=CC=C(C)C=C3)C2=O)CC1,0.5291961240240666,0.061113233135214,0.152126980681646,0.5821618180108593,0.4127594582445935,2.512900169536367e-06,0.0014549629876859,0.1217281057982706,0.0028737103457975
CCN(CC)C1=CC=C(CNC2CN3CN(CN(C3)C2)C)C=C1,0.0006140445757448,0.0855249937498031,0.1208427964011277,0.0005209260236605,0.3549426037664455,4.4201856925231085e-10,1.6512259397136822e-06,0.1337743422441608,0.0031198986687415
COC1=CC=C(NC2=NS(=O)(=O)C3=CC([N+1](=O)[O-1])=CC=C32)C=C1OC,0.6261072546193982,0.0297745667087706,0.1255863988402713,0.5044250087824607,0.3867897351437838,1.5877959542260187e-05,0.0329505747662033,0.2294157338705617,0.0315589011224523
O=C(O)C1=CC=CC2=C1C(=O)C3=CC=C(Cl)C=C3S2(=O)=O,0.4623405943629659,0.0206211137695589,0.1221211246600628,0.5116234137095578,0.4064694223485302,0.0042082472987926,4.20302790415473e-05,0.2405228464604173,0.0377684628004756
CC(C)CC(CC(=O)NO)C(=O)NC(CC(C)C)C(=N)CC1=CC=CO1,0.4247012501528578,0.0636174389486906,0.0646566096513619,0.5306399172461832,0.0070565738024397,2.257965470886465e-08,5.780307015638514e-07,0.1451785328679897,0.0761266477020693
COC1=CC=C(C=2C=C3C(NC4CCC(C)(NS(C)(=O)=O)C4(C)C)=C(C(=N)O)C=NN3C=2)C=N1,0.4173530081621626,0.1029199642121616,0.1215570623328199,0.5369095802321071,0.1381090160776576,1.1989585775290969e-15,2.92251367122834e-08,0.1167234225544014,0.0953283251464076
CC(C)=CCC1(OC(=O)C=C(C)C)C=CC(=O)C2=C(O)C=CC(O)=C2C1=O,0.2759595947577172,0.0554152404160291,0.1043891913132109,0.5396098061732512,0.1531140337536916,4.229432627827362e-07,0.0117444338255275,0.1163336938451679,0.1364088428082215
NC1(C2=NC(C3=CC=CS3)=CC(=O)[NH1]2)CCCCC1,0.1872936793985457,0.0624390541054462,0.1145141778668272,0.3200636823826328,0.3305203435175989,0.0691975865009616,0.0694992207641972,0.2603778219616477,0.0470757658858339
CC(O)CCC1=CC=C2C(=C1)CCN3C2=CC(OCC4COCCO4)=NC3=O,0.4874387949127123,0.0784313725490196,0.1393564073686511,0.5664111107903506,0.1360112770794186,0.0024318456623952,0.0003923605960959,0.354860431614918,0.0163705805287667
O=C(CCN1C2=C(C(=O)[NH1]C1=O)CSCC2)NCC(=O)C3=CC=C(C4=CC=CC=C4)C=C3,0.6063495676927169,0.0364205356407565,0.147621599177548,0.6068960116288904,0.1568643207805063,0.0003740075649903,0.0013862225903501,0.1171170945743984,0.044342823800324
CCC1CCC2CCCC(C)N12,3.2365897412931323e-06,0.1626109088969977,0.0539961741209172,1.4365465444784332e-06,0.079898308964032,1.1649032264371706e-14,0.0012723007098134,0.0077658153572081,0.0037905450506205
CC(C)(C)C1=CC(C(C)(C)C)=C(SC2OC(CO)C(O)C(O)C2O)C(O)=C1O,0.6146583696835759,0.0669349440752082,0.06193801042615,0.4921511670206002,0.1038633479173455,1.5915506435159948e-11,6.958506306744463e-09,0.0895537192764416,0.0135206655801918
O=C(O)OC12CCCCCC1C(=O)C3CCCCC32,0.0562669866013912,0.1290755442078432,0.0523291191784836,0.1585805251599918,0.2375954816557457,8.671007067237958e-05,0.0125338927540144,0.0082302883314484,0.0821623823460437
CC(C)CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)NCNC(=O)CNC(=O)C(N)CC2=CC=C(O)C=C2)C(=O)O,0.7177284220899909,0.0357599269926075,0.0791955371178217,0.5809274976868769,0.1464772804357496,1.2704095426393919e-55,4.352957822108186e-21,0.3589350300934987,0.0012937599288933
CC(=O)NN1C(CC2=CSC(NCCC(=O)O)=N2)=NN=C1SCC(=O)NNC(=O)C3=CC=CC=C3,0.7556720457448196,0.0195180014589706,0.0976786449219308,0.4932594980377513,0.4163331998932265,2.5210381915053075e-27,0.0008196502466059,0.1226264803904807,0.0052440762135754
NS(=O)(=O)C1=CC=CC=C1NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)NC2=CC=CC=C2S(N)(=O)=O)CC(=O)O,0.7425705128608029,0.0092131665470463,0.0805501855041112,0.6103761273823195,0.1501861529550426,0.0,1.3755055157909969e-21,0.2973176584988665,6.143759402239014e-05
CCSCN1C(CC2=CC=CC=C2)=C(CC)C(=O)[NH1]C1=O,0.0442007012489907,0.037429301994567,0.1500117201234698,0.066684152212778,0.1745878565304177,0.0109033018118626,0.1645138224104463,0.2886751345948128,0.0258690223415163
C1OCC1(C2NCNCCN(C)CC)NC3=C2C(=O)N(C)C(=O)N3C,0.6481518126580873,0.0870553172889711,0.1101946330038679,0.5078598306520112,0.3521803625302495,4.3803153614076146e-21,4.7468608081174606e-05,0.1231160092047359,5.9782043092152105e-05
O=C1C=2[NH1]N=CC=2C(C3CC3)N(S(=O)(=O)C4=CC=C(C(F)(F)F)C=N4)C15CC5,0.4793211083277696,0.086710996952412,0.1301767885439075,0.5410436453593291,0.0062592425362259,0.020085061545363,0.2136247920942636,0.3114721903687941,0.0393359122127516
COC1=CC=CC=C1N2CCN(C3CCCN(C(=O)CCC(C)=O)C3)CC2,0.0407826839845051,0.0809966039992969,0.1266489360258298,0.0663685001414226,0.4402254531628119,1.4904526684762802e-05,4.297551553378827e-07,0.1454171173064599,0.0232859570854432
N#CC1=C(O)NC(O)=C(C#N)C1C2=CC=C(C3C(C#N)=C(O)NC(O)=C3C#N)C=C2,0.5424761247613046,0.0225761820492865,0.0914505435281223,0.4506184758296944,0.3344968040028363,2.347955747722602e-34,0.0491045146432612,0.0520260095022888,0.0274164187282981
N#CC=C1C=C(NC=NN(CC2CCCCC2C)NC=CC=N)OC=C1,0.3212823365990246,0.0826842144981975,0.0587727099384233,0.5900192094031645,0.0867100158371481,5.223026434158235e-05,0.0006799722524946,0.006197721459258,0.101141777491095
COC(=O)CC(=O)NC1=NC2=C(S1)CC(NC(=O)C3=CC4=CC=CC=C4[NH1]3)CC2,0.5996555558621129,0.0703275251852436,0.1465708752891292,0.5623054449690195,0.1730887610152215,0.0001008692008558,0.083898378256039,0.133835805303799,0.0469487735670084
O=C1NCC2(CCCCC2)N3C1=CC4=C[NH1]C(=NC5=CC=C(N6CCN(CC7CC7)CC6)C=N5)N=C43,0.4622495865225935,0.0609994281330418,0.1254115498028281,0.647715157695715,3.483293307002038e-08,5.230585129084703e-09,6.154843763380792e-14,0.1035750782858821,0.0851644708621503
CN(C)CCCC1CN(C)C(=O)C2=CC=CN=C2O1,0.0184499884818082,0.0837854821553652,0.1148858466651795,0.0197406910417911,0.1378202659895101,0.0001899290595617,0.052159258027776,0.1089564870642729,0.0048007947176401
CN1CC=NC=C1C(O)NC2CC(=O)N(C3=CC=CC=N3)C4CCCCC42,0.4399385453410887,0.1086863136583088,0.1205374844097961,0.560258561949572,0.1159204289729842,0.003221972594517,0.0002408175440813,0.1531140337536916,0.0147392671257566
CC(NC1=NC=CC(N2C(=O)OCC2C(C)C)=N1)C3=NC=C(OC4=CN=CC(Br)=C4)C=N3,0.184961330662405,0.0761019434147761,0.1160319552284901,0.51035670191199,0.1234359048901189,8.19690586615128e-13,0.0051700441744398,0.1040520190045777,0.2374746204423606
CC#CCN1C(N2CCCNCC2)=C(C#N)C3=C1C(=O)N(CC4=NC=CC5=CC=CC=C45)C(=O)N3C,0.729431268521587,0.0503984630719048,0.1701357028554035,0.5489018030040659,0.0070102929065339,8.872097522295292e-06,1.3013168258406037e-07,0.005204521542757,0.0213516004250452
CS(=O)(=O)N1CCN(C(=O)NC23CC4CC(CC(C4)C2)C3)CC1,0.1897410726142178,0.0865137548493543,0.0803647190497378,0.2188424880369757,0.0038470536543215,0.0016246130611372,0.0002969526342754,0.0069226608004077,0.0071387588616441
CC=CC=CC(=O)C1=CC(C=O)=C(OC)C=C1O,0.1001921603728379,0.0464990554975277,0.0714847039098698,0.1727772029211119,0.0064755562299939,0.017759789001862,0.0118843474888863,0.0983199163215283,0.0356502527371054
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC2=CC=C(O)C=C2)C(=O)NC(C)C(N)=O,0.7181299486370114,0.0301155643425795,0.0746777308538307,0.5762793505735045,0.1417989998786397,0.0,3.296295898831957e-28,0.3566057067095302,6.627425668413233e-05
CC1=CC=C(C2=CSC(N=C(N)N)=N2)C(C)=C1,0.2931261330424303,0.0333271622079757,0.0927477791520336,0.3338908149055986,0.1415968629264409,0.0975422883286348,0.0050122030268714,0.1615145706174496,0.0317465417961048
CN1C2CCCC1CC(NC(=O)C3=CC=CC=4OC(N5CCOCC5)=NC3=4)C2,0.2028397700048116,0.0876931547915186,0.1156561065830703,0.3301574908615403,0.0059113470326013,0.0013167338782489,3.793408334876968e-05,0.3651483716701107,0.041341364533747
CN(CC=1C=NN(C)C=1)C(=O)NCC2=NN=C3N2CCC3,0.4358052698276777,0.0712832435640251,0.09137499577171,0.4051694866429013,0.3098386676965933,1.3591129885641526e-05,0.0226644209858949,0.3319178987723074,0.002027027067467
COC(=O)C=C(N1C(=O)CC(SC2=CC=CC=C2C(=O)O)C1=O)SC(C)(C)C,0.4012776646520763,0.076159141426169,0.1239203992741524,0.5513441123768258,0.1709749138882904,6.088278824462912e-05,0.0276125332614245,0.1335473035556894,0.0907101740045024
NC(CCC(O)=NC1=CC(Cl)=CC(S(=O)(=O)O)=C1O)C2=NN=C(CC3=CC=CC=C3)O2,0.378360715833486,0.0176991150442477,0.1201872198398958,0.5696572833921615,0.4256282653793743,9.773293264731468e-24,0.0510982000549683,0.0959504135104731,0.1106290917688127
CC1=CC(C)=C2[NH1]C(=O)C(CN3CCCC4(C3)CN(C)C(=O)O4)=CC2=C1,0.1197815262758574,0.0869191869206394,0.1555760374903268,0.2265720530891708,0.1315237425326416,0.0040387587230606,0.00355069429701,0.3150184775872267,0.046031346341626
O=C1[NH1]C=2SC3=C(C=2C(=O)N1CCN4CCN(C5=CC=CC=C5)CC4)CCC3,0.1057791791770524,0.0398409536444797,0.1612996476072526,0.1491957971920577,0.0071448345514625,0.0076926943646747,0.0051755777658864,0.1023900343000379,0.0220167994208803
O=C(C1=CN=C2N(C1=O)CCS2)N3CCCC4=CC=CC=C43,0.0546500892628938,0.0479463301485384,0.1328422328310143,0.0758918687978846,0.1451785328679897,0.0234672600249883,0.1830844413657985,0.2978416985906353,0.0156176551368043
O=C(O)CCN1C(=O)OC2=CC(S(=O)(=O)O)=CC=C21,0.6917712197085264,0.0222076047417901,0.116827957315683,0.4904965021635878,0.1340330578873361,4.666326484940329e-12,7.763827134818362e-06,0.2988071523335984,0.0020757230005991
O=C(O)CCNS(=O)(=O)C1=CC=C(NN=C(S)NCCC2=C[NH1]C3=CC=CC=C23)C([N+1](=O)[O-1])=C1,0.5917397933348584,0.0115446966753052,0.136505820578164,0.5661074339981135,0.421997857554777,6.819636228868975e-25,0.0018226282107831,0.102691803402072,0.0372890974773791
O=C1COC2CN(CC3CC3)CC2N1CC4=CC=CC(F)=C4,0.0023689306476995,0.0952380952380952,0.1192379431004658,0.002709925563184,0.1226264803904807,6.575126041560727e-06,0.1212781260302415,0.1306103721591031,0.0066248224058354
CNC(=O)C(C(=O)NCC1CCN(CC2=CC=CC=C2)CC1)=C(O)C3=CC(O)=C(O)C=C3O,0.6824676835007608,0.0707964601769911,0.1246242852938142,0.6834936534569934,0.4166666666666667,6.913533212904009e-14,1.5659293606638058e-07,0.3845612096190435,0.0254536666637022
CCOC(=O)C(C#N)=NNC1=NN=C(CC)S1,0.641331718247516,0.0387492129146064,0.0452162288604763,0.3042466820309893,0.0067944522826675,6.546752268051276e-05,4.168142072833928e-05,0.1403888237381262,0.0049056881496104
NCC(N)CSCP(=O)(O)OC1=CC=CC=C1,0.715802532024281,0.027027027027027,0.0761811750275055,0.5046298930490123,0.0075475394605112,0.0013109311049744,0.0028197342895889,0.0923832100622619,0.0090411924861719
CCCCNC(=O)C1(C)CCCCN1C(=O)C2=CC=NO2,0.2881427135294789,0.0878817415296535,0.0916746646751018,0.3750641819867281,0.1343305789146624,0.0853169645516546,0.0225231520662216,0.1614737445061951,0.0237607863387113
C=C(CCC12OC(C(=O)O)C(O)(C(=O)O)C(C(=O)O)(O1)C(O)C2OC(C)=O)C(OC(C)=O)C(C)CC3=CC=CC=C3,0.66622748740977,0.0693375245281536,0.0780211815196287,0.5407126339960272,0.4031128874149275,3.2436227140262213e-59,2.2174509878255543e-16,0.1477439389273761,0.0019749802252956
O=C(CSC1=NN=C(CNC(=O)C2=C(F)C=CC=C2F)O1)NCC3=CC=C4C(=C3)OCO4,0.5903997083251686,0.0145555627434895,0.1485488200039698,0.5211888303497382,0.1423174623025149,7.660577800727227e-05,0.1232336919054881,0.0989646439924094,0.0455402656351247
CCC(NC(=O)N1CC(=O)NCC(CC2=CC(Cl)=CC=C2OC)C1=O)C3=CN=CC(C(=O)O)=C3,0.5783773572073273,0.0647912112054965,0.1449155789179525,0.6079349179959964,0.451912991750266,1.3189283696525751e-11,5.750662070778828e-05,0.3818813079129867,0.0484020949460049
CSCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(CC2=CC=C(C(F)(F)P(=O)(O)O)C=C2)NC(C)=O)C(C)C)C(N)=O,0.6525708705237327,0.0811463088600797,0.0861460984507896,0.5573300730752536,0.1315687156037226,2.7581627175387925e-51,5.289698552959984e-25,0.163469426431764,0.0050907401292499
CC1=NO[N+1]([O-1])=C1COC2=CC=C(C=C(C#N)C(N)=O)C=C2,0.7185256490068018,0.0196836664794739,0.0887636123889547,0.4843646530757322,0.1514535691207899,3.8160248410493217e-10,0.0150503593607889,0.2366431913239846,0.0032998495902673
CC(C)=C1C(=O)NN(C2=CC=CC(Cl)=C2)C1=O,0.0244900183237739,0.0442373955203808,0.1282267915483828,0.0285853446796781,0.1621070503528441,0.0011812773520164,0.0007692737911785,0.0855302327571519,0.0136817798389499
CC(=O)C1=CC=CC(C2=CC3=CC(=O)OC34CC2N5CCCCC54)=C1,0.0113006893424312,0.0904616275314924,0.1316069193913129,0.0305569027213395,0.0067892636967388,1.35725490077735e-05,0.0966009219143689,0.1351278000318503,0.0516212974830739
CC(=O)OC1C(CN(C)CC=CCN)OC(N2C=NC3=C(N)N=CN=C32)C1OC(C)=O,0.7093339167321887,0.055045871559633,0.0720446815581456,0.4716600529360619,0.3950042642735977,3.382021992780522e-26,1.9163776813151127e-05,0.3484660262185848,0.000623889664029
CC1(C2=CC=C(F)C=C2)NC(=O)N(CC(O)CN3CCN(C4=CC=CC=C4F)CC3)C1=O,0.3461153017222961,0.0659115182508607,0.1582759942550126,0.5201103701593182,0.1432956007026295,0.0039084919254979,7.357014504912771e-05,0.2837902619042413,0.0264556067982559
COCCC1CN(C(=O)CC2=CC=C(C)S2)CC(CO)C1C,0.0228897075507174,0.1104315260748465,0.0869360745457222,0.0377300544724079,0.1558555365498389,0.0001879644149847,0.0006547747787958,0.1414428695552413,0.0225838935485077
CC1=CC=CC=C1C2=NC(C[S+1](O)CC(=O)NCC3=CC=C4C(=C3)OCO4)=C(C)O2,0.3289734608733446,0.0404722329258176,0.1762766187776575,0.5795786129924229,0.1565798884145345,1.8178972438264872e-06,0.0045937130983146,0.1009776903206075,0.1595418157810126
O=COC(C(O)=NC1=NN=C(CCCCC2=NN=C(N=C(O)C(OC=O)C3=CC=CC=C3)S2)S1)C4=CC=CC=C4,0.1068187711730431,0.0139860139860139,0.0906975038024436,0.5286081353481143,0.1451556538933195,3.145165295233287e-34,1.0384039482549582e-06,0.0047961600919486,0.3597192420203154
C1=CSC(NCCC2=C[NH1]C=N2)=N1,0.0426894403885385,0.0,0.0581123469363716,0.0401392746304495,0.1066927438050482,0.000245042217441,9.494792978182284e-07,0.1674436716557842,0.0063399565024968
